timestamp	commit	status	score	sum_radii	validity	wall_seconds	notes
2026-03-12T15:40:48-07:00	a425736	baseline	0.364236894496	0.959764216996	1	0.166	initial ring baseline on main
2026-03-12T15:58:11-07:00	b9c881b	milestone	0.996625945587	2.62610936662	1	0.184	hardcoded 7-row packing from Codex worktree
2026-03-12T16:00:07-07:00	0217f05	milestone	0.998227083189	2.6303283642	1	0.186	asymmetric improved packing verified from Codex worktree
2026-03-12T17:08:09-07:00	8b67f59	best	0.998471448831	2.63097226767	1	0.163	shell-derived asymmetric layout polished with basin hopping in Codex worktree
